store_id,ds,type,value,model
Store_019,2023-11-01,history,3414901.58,Holt-Winters
Store_019,2023-12-01,history,4092669.6,Holt-Winters
Store_019,2024-01-01,history,2608711.52,Holt-Winters
Store_019,2024-02-01,history,2127443.75,Holt-Winters
Store_019,2024-03-01,history,2553268.13,Holt-Winters
Store_019,2024-04-01,history,2623789.09,Holt-Winters
Store_019,2024-05-01,history,2692365.46,Holt-Winters
Store_019,2024-06-01,history,2746516.9,Holt-Winters
Store_019,2024-07-01,history,2864269.12,Holt-Winters
Store_019,2024-08-01,history,2794678.91,Holt-Winters
Store_019,2024-09-01,history,2767970.25,Holt-Winters
Store_019,2024-10-01,history,3135390.01,Holt-Winters
Store_019,2024-11-01,history,3268030.2,Holt-Winters
Store_019,2024-12-01,history,3899997.58,Holt-Winters
Store_019,2024-01-01,actual,2608711.52,Holt-Winters
Store_019,2024-01-01,predicted,2641848.53,Holt-Winters
Store_019,2024-02-01,actual,2127443.75,Holt-Winters
Store_019,2024-02-01,predicted,2057639.48,Holt-Winters
Store_019,2024-03-01,actual,2553268.13,Holt-Winters
Store_019,2024-03-01,predicted,2465172.44,Holt-Winters
Store_019,2024-04-01,actual,2623789.09,Holt-Winters
Store_019,2024-04-01,predicted,2648591.95,Holt-Winters
Store_019,2024-05-01,actual,2692365.46,Holt-Winters
Store_019,2024-05-01,predicted,2766077.1,Holt-Winters
Store_019,2024-06-01,actual,2746516.9,Holt-Winters
Store_019,2024-06-01,predicted,2745163.86,Holt-Winters
Store_019,2024-07-01,actual,2864269.12,Holt-Winters
Store_019,2024-07-01,predicted,2799242.15,Holt-Winters
Store_019,2024-08-01,actual,2794678.91,Holt-Winters
Store_019,2024-08-01,predicted,2724979.01,Holt-Winters
Store_019,2024-09-01,actual,2767970.25,Holt-Winters
Store_019,2024-09-01,predicted,2711595.25,Holt-Winters
Store_019,2024-10-01,actual,3135390.01,Holt-Winters
Store_019,2024-10-01,predicted,3216519.59,Holt-Winters
Store_019,2024-11-01,actual,3268030.2,Holt-Winters
Store_019,2024-11-01,predicted,3342041.76,Holt-Winters
Store_019,2024-12-01,actual,3899997.58,Holt-Winters
Store_019,2024-12-01,predicted,3980592.42,Holt-Winters
Store_019,2025-01-01,forecast,2643374.53,Holt-Winters
Store_019,2025-02-01,forecast,2059065.15,Holt-Winters
Store_019,2025-03-01,forecast,2466504.37,Holt-Winters
Store_019,2025-04-01,forecast,2649836.31,Holt-Winters
Store_019,2025-05-01,forecast,2767239.64,Holt-Winters
Store_019,2025-06-01,forecast,2746249.96,Holt-Winters
Store_020,2021-01-01,history,2381096.75,Holt-Winters
Store_020,2021-02-01,history,1971850.49,Holt-Winters
Store_020,2021-03-01,history,2392531.5,Holt-Winters
Store_020,2021-04-01,history,2566637.48,Holt-Winters
Store_020,2021-05-01,history,2622730.63,Holt-Winters
Store_020,2021-06-01,history,2650782.35,Holt-Winters
Store_020,2021-07-01,history,2574426.46,Holt-Winters
Store_020,2021-08-01,history,2653122.28,Holt-Winters
Store_020,2021-09-01,history,2478669.77,Holt-Winters
Store_020,2021-10-01,history,3247081.6,Holt-Winters
Store_020,2021-11-01,history,3283852.74,Holt-Winters
Store_020,2021-12-01,history,3671084.68,Holt-Winters
Store_020,2022-01-01,history,2575685.89,Holt-Winters
Store_020,2022-02-01,history,1833084.48,Holt-Winters
Store_020,2022-03-01,history,2329051.92,Holt-Winters
Store_020,2022-04-01,history,2521044.52,Holt-Winters
Store_020,2022-05-01,history,2592463.68,Holt-Winters
Store_020,2022-06-01,history,2519615.27,Holt-Winters
Store_020,2022-07-01,history,2733383.7,Holt-Winters
Store_020,2022-08-01,history,2527086.2,Holt-Winters
Store_020,2022-09-01,history,2656816.25,Holt-Winters
Store_020,2022-10-01,history,3133206.96,Holt-Winters
Store_020,2022-11-01,history,3217766.6,Holt-Winters
Store_020,2022-12-01,history,3785252.98,Holt-Winters
Store_020,2023-01-01,history,2500632.71,Holt-Winters
Store_020,2023-02-01,history,2014293.01,Holt-Winters
Store_020,2023-03-01,history,2427461.22,Holt-Winters
Store_020,2023-04-01,history,2590200.77,Holt-Winters
Store_020,2023-05-01,history,2525551.8,Holt-Winters
Store_020,2023-06-01,history,2585484.12,Holt-Winters
Store_020,2023-07-01,history,2705808.49,Holt-Winters
Store_020,2023-08-01,history,2761825.2,Holt-Winters
Store_020,2023-09-01,history,2631555.99,Holt-Winters
Store_020,2023-10-01,history,2975553.08,Holt-Winters
Store_020,2023-11-01,history,3212606.88,Holt-Winters
Store_020,2023-12-01,history,4025577.03,Holt-Winters
Store_020,2024-01-01,history,2372242.89,Holt-Winters
Store_020,2024-02-01,history,1997899.8,Holt-Winters
Store_020,2024-03-01,history,2443156.38,Holt-Winters
Store_020,2024-04-01,history,2442861.84,Holt-Winters
Store_020,2024-05-01,history,2703921.5,Holt-Winters
Store_020,2024-06-01,history,2713074.48,Holt-Winters
Store_020,2024-07-01,history,2685478.96,Holt-Winters
Store_020,2024-08-01,history,2781201.72,Holt-Winters
Store_020,2024-09-01,history,2727991.0,Holt-Winters
Store_020,2024-10-01,history,3005671.56,Holt-Winters
Store_020,2024-11-01,history,3223354.63,Holt-Winters
Store_020,2024-12-01,history,3942152.59,Holt-Winters
Store_020,2024-01-01,actual,2372242.89,Holt-Winters
Store_020,2024-01-01,predicted,2568889.95,Holt-Winters
Store_020,2024-02-01,actual,1997899.8,Holt-Winters
Store_020,2024-02-01,predicted,1950124.05,Holt-Winters
Store_020,2024-03-01,actual,2443156.38,Holt-Winters
Store_020,2024-03-01,predicted,2399701.38,Holt-Winters
Store_020,2024-04-01,actual,2442861.84,Holt-Winters
Store_020,2024-04-01,predicted,2580004.51,Holt-Winters
Store_020,2024-05-01,actual,2703921.5,Holt-Winters
Store_020,2024-05-01,predicted,2591030.25,Holt-Winters
Store_020,2024-06-01,actual,2713074.48,Holt-Winters
Store_020,2024-06-01,predicted,2579190.88,Holt-Winters
Store_020,2024-07-01,actual,2685478.96,Holt-Winters
Store_020,2024-07-01,predicted,2690339.91,Holt-Winters
Store_020,2024-08-01,actual,2781201.72,Holt-Winters
Store_020,2024-08-01,predicted,2623766.86,Holt-Winters
Store_020,2024-09-01,actual,2727991.0,Holt-Winters
Store_020,2024-09-01,predicted,2600159.8,Holt-Winters
Store_020,2024-10-01,actual,3005671.56,Holt-Winters
Store_020,2024-10-01,predicted,3221551.77,Holt-Winters
Store_020,2024-11-01,actual,3223354.63,Holt-Winters
Store_020,2024-11-01,predicted,3284374.12,Holt-Winters
Store_020,2024-12-01,actual,3942152.59,Holt-Winters
Store_020,2024-12-01,predicted,3765888.3,Holt-Winters
Store_020,2025-01-01,forecast,2574510.33,Holt-Winters
Store_020,2025-02-01,forecast,1955716.32,Holt-Winters
Store_020,2025-03-01,forecast,2405265.7,Holt-Winters
Store_020,2025-04-01,forecast,2585541.0,Holt-Winters
Store_020,2025-05-01,forecast,2596539.06,Holt-Winters
Store_020,2025-06-01,forecast,2584672.15,Holt-Winters
Store_021,2021-01-01,history,2954454.0,Holt-Winters
Store_021,2021-02-01,history,2357319.03,Holt-Winters
Store_021,2021-03-01,history,2869413.91,Holt-Winters
Store_021,2021-04-01,history,3058219.06,Holt-Winters
Store_021,2021-05-01,history,3206360.0,Holt-Winters
Store_021,2021-06-01,history,3022030.22,Holt-Winters
Store_021,2021-07-01,history,3078136.14,Holt-Winters
Store_021,2021-08-01,history,3144532.86,Holt-Winters
Store_021,2021-09-01,history,3046445.35,Holt-Winters
Store_021,2021-10-01,history,3586984.0700000003,Holt-Winters
Store_021,2021-11-01,history,3832003.69,Holt-Winters
Store_021,2021-12-01,history,4625360.53,Holt-Winters
Store_021,2022-01-01,history,2933140.56,Holt-Winters
Store_021,2022-02-01,history,2360498.55,Holt-Winters
Store_021,2022-03-01,history,2720347.07,Holt-Winters
Store_021,2022-04-01,history,3151890.95,Holt-Winters
Store_021,2022-05-01,history,3059913.3,Holt-Winters
Store_021,2022-06-01,history,3068418.58,Holt-Winters
Store_021,2022-07-01,history,3210968.19,Holt-Winters
Store_021,2022-08-01,history,3046452.32,Holt-Winters
Store_021,2022-09-01,history,3051341.0,Holt-Winters
Store_021,2022-10-01,history,3700343.74,Holt-Winters
Store_021,2022-11-01,history,3916873.35,Holt-Winters
Store_021,2022-12-01,history,4823707.98,Holt-Winters
Store_021,2023-01-01,history,3147903.27,Holt-Winters
Store_021,2023-02-01,history,2294038.94,Holt-Winters
Store_021,2023-03-01,history,2749821.24,Holt-Winters
Store_021,2023-04-01,history,3064419.38,Holt-Winters
Store_021,2023-05-01,history,3146288.66,Holt-Winters
Store_021,2023-06-01,history,3051558.66,Holt-Winters
Store_021,2023-07-01,history,3156233.91,Holt-Winters
Store_021,2023-08-01,history,3054883.91,Holt-Winters
Store_021,2023-09-01,history,3098314.3200000003,Holt-Winters
Store_021,2023-10-01,history,3647458.97,Holt-Winters
Store_021,2023-11-01,history,3960593.06,Holt-Winters
Store_021,2023-12-01,history,4971513.0600000005,Holt-Winters
Store_021,2024-01-01,history,2969442.01,Holt-Winters
Store_021,2024-02-01,history,2358449.02,Holt-Winters
Store_021,2024-03-01,history,3117676.3400000003,Holt-Winters
Store_021,2024-04-01,history,2892728.47,Holt-Winters
Store_021,2024-05-01,history,3107405.66,Holt-Winters
Store_021,2024-06-01,history,3230926.83,Holt-Winters
Store_021,2024-07-01,history,3105256.74,Holt-Winters
Store_021,2024-08-01,history,3124186.1,Holt-Winters
Store_021,2024-09-01,history,3188276.82,Holt-Winters
Store_021,2024-10-01,history,3534528.74,Holt-Winters
Store_021,2024-11-01,history,3907922.14,Holt-Winters
Store_021,2024-12-01,history,4482060.66,Holt-Winters
Store_021,2024-01-01,actual,2969442.01,Holt-Winters
Store_021,2024-01-01,predicted,3086661.46,Holt-Winters
Store_021,2024-02-01,actual,2358449.02,Holt-Winters
Store_021,2024-02-01,predicted,2375202.5,Holt-Winters
Store_021,2024-03-01,actual,3117676.34,Holt-Winters
Store_021,2024-03-01,predicted,2785362.56,Holt-Winters
Store_021,2024-04-01,actual,2892728.47,Holt-Winters
Store_021,2024-04-01,predicted,3157254.68,Holt-Winters
Store_021,2024-05-01,actual,3107405.66,Holt-Winters
Store_021,2024-05-01,predicted,3149922.67,Holt-Winters
Store_021,2024-06-01,actual,3230926.83,Holt-Winters
Store_021,2024-06-01,predicted,3098181.25,Holt-Winters
Store_021,2024-07-01,actual,3105256.74,Holt-Winters
Store_021,2024-07-01,predicted,3196283.97,Holt-Winters
Store_021,2024-08-01,actual,3124186.1,Holt-Winters
Store_021,2024-08-01,predicted,3145829.1,Holt-Winters
Store_021,2024-09-01,actual,3188276.82,Holt-Winters
Store_021,2024-09-01,predicted,3104558.35,Holt-Winters
Store_021,2024-10-01,actual,3534528.74,Holt-Winters
Store_021,2024-10-01,predicted,3702999.53,Holt-Winters
Store_021,2024-11-01,actual,3907922.14,Holt-Winters
Store_021,2024-11-01,predicted,3936315.41,Holt-Winters
Store_021,2024-12-01,actual,4482060.66,Holt-Winters
Store_021,2024-12-01,predicted,4788685.68,Holt-Winters
Store_021,2025-01-01,forecast,3103490.54,Holt-Winters
Store_021,2025-02-01,forecast,2391947.44,Holt-Winters
Store_021,2025-03-01,forecast,2802023.77,Holt-Winters
Store_021,2025-04-01,forecast,3173832.59,Holt-Winters
Store_021,2025-05-01,forecast,3166417.69,Holt-Winters
Store_021,2025-06-01,forecast,3114593.8,Holt-Winters
Store_022,2021-01-01,history,2462779.47,Holt-Winters
Store_022,2021-02-01,history,1833625.18,Holt-Winters
Store_022,2021-03-01,history,2301131.72,Holt-Winters
Store_022,2021-04-01,history,2336300.67,Holt-Winters
Store_022,2021-05-01,history,2772799.05,Holt-Winters
Store_022,2021-06-01,history,2511943.29,Holt-Winters
Store_022,2021-07-01,history,2490626.82,Holt-Winters
Store_022,2021-08-01,history,2649421.55,Holt-Winters
Store_022,2021-09-01,history,2532476.35,Holt-Winters
Store_022,2021-10-01,history,2925901.86,Holt-Winters
Store_022,2021-11-01,history,3172051.16,Holt-Winters
Store_022,2021-12-01,history,3814314.57,Holt-Winters
Store_022,2022-01-01,history,2436163.87,Holt-Winters
Store_022,2022-02-01,history,1857103.07,Holt-Winters
Store_022,2022-03-01,history,2318148.35,Holt-Winters
Store_022,2022-04-01,history,2308778.68,Holt-Winters
Store_022,2022-05-01,history,2618022.54,Holt-Winters
Store_022,2022-06-01,history,2491941.64,Holt-Winters
Store_022,2022-07-01,history,2593547.85,Holt-Winters
Store_022,2022-08-01,history,2545271.16,Holt-Winters
Store_022,2022-09-01,history,2549217.21,Holt-Winters
Store_022,2022-10-01,history,3002633.56,Holt-Winters
Store_022,2022-11-01,history,3150838.96,Holt-Winters
Store_022,2022-12-01,history,3849104.06,Holt-Winters
Store_022,2023-01-01,history,2318844.95,Holt-Winters
Store_022,2023-02-01,history,2053828.94,Holt-Winters
Store_022,2023-03-01,history,2341926.47,Holt-Winters
Store_022,2023-04-01,history,2619986.75,Holt-Winters
Store_022,2023-05-01,history,2623004.56,Holt-Winters
Store_022,2023-06-01,history,2436811.66,Holt-Winters
Store_022,2023-07-01,history,2614536.71,Holt-Winters
Store_022,2023-08-01,history,2561388.37,Holt-Winters
Store_022,2023-09-01,history,2558771.76,Holt-Winters
Store_022,2023-10-01,history,2893031.26,Holt-Winters
Store_022,2023-11-01,history,3269711.14,Holt-Winters
Store_022,2023-12-01,history,3770210.52,Holt-Winters
Store_022,2024-01-01,history,2401807.26,Holt-Winters
Store_022,2024-02-01,history,2012541.03,Holt-Winters
Store_022,2024-03-01,history,2452953.84,Holt-Winters
Store_022,2024-04-01,history,2365042.53,Holt-Winters
Store_022,2024-05-01,history,2709450.01,Holt-Winters
Store_022,2024-06-01,history,2647485.77,Holt-Winters
Store_022,2024-07-01,history,2446035.07,Holt-Winters
Store_022,2024-08-01,history,2697944.56,Holt-Winters
Store_022,2024-09-01,history,2527219.77,Holt-Winters
Store_022,2024-10-01,history,3035631.48,Holt-Winters
Store_022,2024-11-01,history,3118428.63,Holt-Winters
Store_022,2024-12-01,history,3978613.32,Holt-Winters
Store_022,2024-01-01,actual,2401807.26,Holt-Winters
Store_022,2024-01-01,predicted,2384995.85,Holt-Winters
Store_022,2024-02-01,actual,2012541.03,Holt-Winters
Store_022,2024-02-01,predicted,1962263.98,Holt-Winters
Store_022,2024-03-01,actual,2452953.84,Holt-Winters
Store_022,2024-03-01,predicted,2338486.14,Holt-Winters
Store_022,2024-04-01,actual,2365042.53,Holt-Winters
Store_022,2024-04-01,predicted,2473133.81,Holt-Winters
Store_022,2024-05-01,actual,2709450.01,Holt-Winters
Store_022,2024-05-01,predicted,2628457.96,Holt-Winters
Store_022,2024-06-01,actual,2647485.77,Holt-Winters
Store_022,2024-06-01,predicted,2471349.55,Holt-Winters
Store_022,2024-07-01,actual,2446035.07,Holt-Winters
Store_022,2024-07-01,predicted,2564013.29,Holt-Winters
Store_022,2024-08-01,actual,2697944.56,Holt-Winters
Store_022,2024-08-01,predicted,2617840.17,Holt-Winters
Store_022,2024-09-01,actual,2527219.77,Holt-Winters
Store_022,2024-09-01,predicted,2556243.0,Holt-Winters
Store_022,2024-10-01,actual,3035631.48,Holt-Winters
Store_022,2024-10-01,predicted,2973100.91,Holt-Winters
Store_022,2024-11-01,actual,3118428.63,Holt-Winters
Store_022,2024-11-01,predicted,3167964.45,Holt-Winters
Store_022,2024-12-01,actual,3978613.32,Holt-Winters
Store_022,2024-12-01,predicted,3842961.38,Holt-Winters
Store_022,2025-01-01,forecast,2388184.35,Holt-Winters
Store_022,2025-02-01,forecast,1965436.55,Holt-Winters
Store_022,2025-03-01,forecast,2341642.84,Holt-Winters
Store_022,2025-04-01,forecast,2476274.72,Holt-Winters
Store_022,2025-05-01,forecast,2631583.17,Holt-Winters
Store_022,2025-06-01,forecast,2474459.14,Holt-Winters
Store_023,2021-01-01,history,3586412.96,Holt-Winters
Store_023,2021-02-01,history,2749507.56,Holt-Winters
Store_023,2021-03-01,history,3125114.0,Holt-Winters
Store_023,2021-04-01,history,3515311.61,Holt-Winters
Store_023,2021-05-01,history,3615656.5,Holt-Winters
Store_023,2021-06-01,history,3588951.44,Holt-Winters
Store_023,2021-07-01,history,3580025.21,Holt-Winters
Store_023,2021-08-01,history,3523973.11,Holt-Winters
Store_023,2021-09-01,history,3545012.36,Holt-Winters
Store_023,2021-10-01,history,4328552.49,Holt-Winters
Store_023,2021-11-01,history,4384239.26,Holt-Winters
Store_023,2021-12-01,history,5410562.33,Holt-Winters
Store_023,2022-01-01,history,3452418.54,Holt-Winters
Store_023,2022-02-01,history,2707960.74,Holt-Winters
Store_023,2022-03-01,history,3251631.04,Holt-Winters
Store_023,2022-04-01,history,3635220.52,Holt-Winters
Store_023,2022-05-01,history,3550346.48,Holt-Winters
Store_023,2022-06-01,history,3475359.7,Holt-Winters
Store_023,2022-07-01,history,3605925.13,Holt-Winters
Store_023,2022-08-01,history,3483960.42,Holt-Winters
Store_023,2022-09-01,history,3641250.38,Holt-Winters
Store_023,2022-10-01,history,4264522.52,Holt-Winters
Store_023,2022-11-01,history,4458639.23,Holt-Winters
Store_023,2022-12-01,history,5733799.42,Holt-Winters
Store_023,2023-01-01,history,3430110.31,Holt-Winters
Store_023,2023-02-01,history,2851143.37,Holt-Winters
Store_023,2023-03-01,history,3411681.34,Holt-Winters
Store_023,2023-04-01,history,3611052.07,Holt-Winters
Store_023,2023-05-01,history,3552932.99,Holt-Winters
Store_023,2023-06-01,history,3484436.7300000004,Holt-Winters
Store_023,2023-07-01,history,3650104.51,Holt-Winters
Store_023,2023-08-01,history,3554356.42,Holt-Winters
Store_023,2023-09-01,history,3576243.04,Holt-Winters
Store_023,2023-10-01,history,4199111.7,Holt-Winters
Store_023,2023-11-01,history,4446627.2700000005,Holt-Winters
Store_023,2023-12-01,history,5252775.63,Holt-Winters
Store_023,2024-01-01,history,3271747.13,Holt-Winters
Store_023,2024-02-01,history,2671988.76,Holt-Winters
Store_023,2024-03-01,history,3626390.87,Holt-Winters
Store_023,2024-04-01,history,3443492.52,Holt-Winters
Store_023,2024-05-01,history,3771334.88,Holt-Winters
Store_023,2024-06-01,history,3687638.06,Holt-Winters
Store_023,2024-07-01,history,3619550.1,Holt-Winters
Store_023,2024-08-01,history,3797547.56,Holt-Winters
Store_023,2024-09-01,history,3616896.43,Holt-Winters
Store_023,2024-10-01,history,4150546.2,Holt-Winters
Store_023,2024-11-01,history,4391046.640000001,Holt-Winters
Store_023,2024-12-01,history,5282609.7,Holt-Winters
Store_023,2024-01-01,actual,3271747.13,Holt-Winters
Store_023,2024-01-01,predicted,3490711.88,Holt-Winters
Store_023,2024-02-01,actual,2671988.76,Holt-Winters
Store_023,2024-02-01,predicted,2777233.99,Holt-Winters
Store_023,2024-03-01,actual,3626390.87,Holt-Winters
Store_023,2024-03-01,predicted,3275830.96,Holt-Winters
Store_023,2024-04-01,actual,3443492.52,Holt-Winters
Store_023,2024-04-01,predicted,3595966.14,Holt-Winters
Store_023,2024-05-01,actual,3771334.88,Holt-Winters
Store_023,2024-05-01,predicted,3576076.07,Holt-Winters
Store_023,2024-06-01,actual,3687638.06,Holt-Winters
Store_023,2024-06-01,predicted,3515498.12,Holt-Winters
Store_023,2024-07-01,actual,3619550.1,Holt-Winters
Store_023,2024-07-01,predicted,3615654.47,Holt-Winters
Store_023,2024-08-01,actual,3797547.56,Holt-Winters
Store_023,2024-08-01,predicted,3524231.62,Holt-Winters
Store_023,2024-09-01,actual,3616896.43,Holt-Winters
Store_023,2024-09-01,predicted,3591733.15,Holt-Winters
Store_023,2024-10-01,actual,4150546.2,Holt-Winters
Store_023,2024-10-01,predicted,4269550.39,Holt-Winters
Store_023,2024-11-01,actual,4391046.64,Holt-Winters
Store_023,2024-11-01,predicted,4432149.05,Holt-Winters
Store_023,2024-12-01,actual,5282609.7,Holt-Winters
Store_023,2024-12-01,predicted,5473028.27,Holt-Winters
Store_023,2025-01-01,forecast,3491280.19,Holt-Winters
Store_023,2025-02-01,forecast,2777763.78,Holt-Winters
Store_023,2025-03-01,forecast,3276324.84,Holt-Winters
Store_023,2025-04-01,forecast,3596426.55,Holt-Winters
Store_023,2025-05-01,forecast,3576505.27,Holt-Winters
Store_023,2025-06-01,forecast,3515898.23,Holt-Winters
Store_024,2021-01-01,history,3436965.19,Holt-Winters
Store_024,2021-02-01,history,2661260.29,Holt-Winters
Store_024,2021-03-01,history,3144682.04,Holt-Winters
Store_024,2021-04-01,history,3233579.15,Holt-Winters
